成都质监,#权威发布#【重庆长安汽车股份有限公司召回部分CX20和欧力威汽车】日前，重庆长安汽车股份有限公司根据《缺陷汽车产品召回管理条例》的要求，向国家质检总局备案了召回计划，决定召回以下部分汽车，共计185299辆：（一）自即日起，召回2014年3月20日至2016年3月2日（含）生产的CX20汽车，共计76657辆。（二）自2017年3月1日起，召回2012年11月7日至2015年11月13日（含）生产的长安欧力威汽车，涉及数量108642辆。,1,2,0,2017-01-19 14:23:40,https://weibo.cn/comment/ErxxdiEYb?uid=3681923715&rl=1#cmtfrm,重庆长安汽车股份,,,
广西质监发布,#资讯看看#【重庆长安召回部分CX20和欧力威汽车】日前，前者因方向盘上用于装配驾驶员侧安全气囊的安装孔尺寸超差，后者因长期使用后，转向上轴总成的扭矩传感器异常磨损，存在安全隐患。重庆长安汽车股份有限公司决定召回以下部分汽车，共计185299辆。戳↓ ​,0,0,0,2017-01-12 17:06:28,https://weibo.cn/comment/EquBOBqld?uid=3058245523&rl=1#cmtfrm,重庆长安汽车股份,,,
菏泽环境,山东空气观察#二氧化硫和烟尘长时间超标准10倍排放，请@菏泽环境 注意 2017年01月20日10点，山东玉皇化工有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# @菏泽环境 @绿行齐鲁 @蔚蓝地图 http://t.cn/RMD4zKV ​,2,2,0,2017-01-20 10:53:00,https://weibo.cn/comment/ErFnZmfKa?rl=1#cmtfrm,山东玉皇化工,1,抒一纸时光,转发理由:您好，关于您反映的“山东玉皇化工有限公司二氧化硫和烟尘长时间超标准10倍排放”的环境问题，我们将及时转交给相关科室进行核实查处，感谢您对环保工作的支持。      ,@菏泽环境,@菏泽环境,@绿行齐鲁,@蔚蓝地图
天津环保发布,#工作动态#交叉互查第十七组对玖龙纸业有限公司进行检查，该单位已于昨天下午接到区环保局重污染天气黄色预警通知并启动应急响应。现场检查时，该单位一台50万吨生产线已停用，减产约30%。两台300吨燃煤发电锅炉正在使用，配套脱硫除尘设施及在线监测设备在外运行，该单位建有全封闭煤场一座。该单位已达到燃气排放标准。#清新空气我们在行动#,0,0,1,2017-01-16 15:07:03,https://weibo.cn/comment/Er5xkAkPt?uid=3250739191&rl=1#cmtfrm,玖龙纸业（天津）,,,
陕西环保,全市1047个建设工地全部停工】#治污减霾#西安市仍处于Ⅰ级应急响应状态，全市除地铁、消防等紧急工程外的1047个建设工地全部停工。户县国维淀粉、蓝田尧柏水泥、西飞公司执行了减排50%措施，8家水泥粉磨企业落实了停产措施，西安热电公司、市热力总公司等9家企业，共12家单位，在保证供热质量的前提下，落实了50%减排措施；市环保局督导全市28家39台20蒸吨（不含）以下工业燃煤锅炉使用单位停止运行，48家168台20蒸吨以上燃煤锅炉全部按照要求燃用优质煤。,3,56,0,2017-01-04 15:43:57,https://weibo.cn/comment/EpecAmrWv?rl=1#cmtfrm,西安蓝田尧柏水泥,1,西安发布,转发理由:西安市目前仍处于Ⅰ级应急响应状态，除地铁、消防等紧急工程外的1047个建设工地全部停工。户县国维淀粉、蓝田尧柏水泥、西飞公司执行了减排50%措施，8家水泥粉磨企业落实了停产措施，西安热电公司等9家企业，共12家供热单位，在保证供热质量的前提下，落实了50%减排措施……      
西安发布,【全市1047个建设工地全部停工】#治污减霾#西安市仍处于Ⅰ级应急响应状态，全市除地铁、消防等紧急工程外的1047个建设工地全部停工。户县国维淀粉、蓝田尧柏水泥、西飞公司执行了减排50%措施，8家水泥粉磨企业落实了停产措施，西安热电公司、市热力总公司等9家企业，共12家单位，在保证供热质量的前提下，落实了50%减排措施；市环保局督导全市28家39台20蒸吨（不含）以下工业燃煤锅炉使用单位停止运行，48家168台20蒸吨以上燃煤锅炉全部按照要求燃用优质煤。,30,56,69,2017-01-04 09:30:03,https://weibo.cn/comment/EpecAmrWv?uid=3757167087&rl=1#cmtfrm,西安蓝田尧柏水泥,,,
秦皇岛发布,【秦皇岛加快新能源建设 利用荒山建设发电站】近年来，秦皇岛市加快发展光伏发电，利用荒山建设电站，并开发建设“林光互补”等项目。据国网秦皇岛供电公司介绍，目前全市荒山光伏发电并网装机容量已达80兆瓦。（ 新华社记者 杨世尧 摄） ​,5,1,2,2017-01-05 09:41:09,https://weibo.cn/comment/EpnHB42bl?uid=2417356033&rl=1#cmtfrm,秦皇岛发电,,,
费县环境,“记者日前从山东省物价部门获悉，华能山东发电有限公司下属的17家电厂，临沂发电有限公司、烟台发电有限公司、聊城热电有限公司、德州电厂、莱芜热电、莱城发电厂、众泰发电有限公司、黄台发电有限公司、沾化电厂、辛店电厂、日照电厂、济宁电厂、白杨河发电有限公司、济宁高新区热电有限公司、济宁运河发电有限公司、嘉祥发电有限公司、威海发电有限责任公司因环保电价问题违规，合计被物价部门罚款795万多元。”,4,3,3,2017-01-13 22:34:10,https://weibo.cn/comment/EqGbkprUW?uid=3803805722&rl=1#cmtfrm,华能烟台发电,,,
烟台环境,"#烟台环保工作动态# 今天上午,“排污许可制度及环保管家技术研讨会”在华能烟台发电有限公司召开，邀请环保部排污许可办公室主任王焕松、环保部环境规划研究院研究员宋晓晖、中国环评协会理事訾晓峰，烟台市环保系统有关负责人、发电厂、造纸厂等企业120多人参加会议。 ​",2,0,4,2017-01-13 20:30:40,https://weibo.cn/comment/EqFncnn6l?uid=3559965083&rl=1#cmtfrm,华能烟台发电,,,
天津环保发布,#工作动态#环境监察总队对北辰区天津市天重江天重工有限公司进行检查。现场检查时，该单位正在生产，配备的除尘脱硫设施正在运行。该单位建有四座料场，三座封闭，另一个半封闭料场采取苫盖喷淋等措施。市监测中心工作人员对烧结机排出口气体进行取样监测。#清新空气我们在行动# ​,0,0,0,2017-01-16 14:51:03,https://weibo.cn/comment/Er5qQ6oqi?uid=3250739191&rl=1#cmtfrm,天津市天重江天重工,,,
淄博环保,#回音# 【淄博市环境保护局淄川分局关于山东鲁维制药有限公司有关情况的说明】        网友@有冇青菜 反映鲁维制药有关问题，淄川分局安排专人对该企业进行调查，现就网友提出的几点问题说明如下：        1、 全省环保专项行动检查通报问题。微博网友截图内容包含2016年全省环保专项行动检查通报，通报山东鲁维制药集团热电厂3号、5号锅炉设有旁路烟道。该企业自备电厂原有5台循环流化床锅炉，2013年5月9日将5#锅炉旁路挡板门后烟道断开1米并封堵，随后2014年7月13日又将5#炉旁路烟道与水平烟道接口处断开封堵，旁路烟道完全断开，不存在烟气经过旁路的情况。2014年1月拆除3#锅炉旁路烟道，2014年3月拆除1#、2#、4#锅炉旁路烟道。现2台35t/h锅炉已拆除。         二、秒拍视频情况。经辨认，微博网友所拍视频，网友所在位置为鲁维制药自备电厂西北方向，拍摄时间为2017年1月6日上午10时左右，画面为自备电厂排气筒和凉水塔，凉水塔和烟囱排放口有白色水汽。该自备电厂按环保要求进行了超低排放改造，1月6日我市启动重污染天气应急响应，该企业自备电厂在供暖基础上严格按要求落实重污染天气应急措施。废气排放口安装有污染源在线监测设施并由第三方运营公司负责运营，监测数据与在线监测平台联网。经查阅在线监测数据，该企业各项污染物均达标排放。        三、噪声问题。因微博网友未标明具体位置，无法确定噪声来源，我局监察人员已要求该企业委托有资质的监测机构对厂界噪音进行监测，同时要求其加强对设备和防护设施的管理，完善设备隔声降噪处理，减小噪音对周边环境的影响。        四、现场检查情况。淄川区环保局监察人员立即到鲁维制药现场进行检查，现场检查时，该企业自备电厂附近未发现明显异味，自备电厂东侧约350米有轻微发酵异味，监察人员已责令鲁维制药对发酵车间异味产生点源进行密闭处理。        下一步，我局将进一步加大对该企业的监督监察力度，确保该企业各项环保设施正常运转，污染物稳定达标排放，如有发现环境违法行为必将依法予以严肃查处。@山东环境 @淄川环保官博 @有冇青菜,0,3,12,2017-01-13 11:20:50,https://weibo.cn/comment/EqBM1EmKu?uid=3114085181&rl=1#cmtfrm,山东鲁维制药,,,,@有冇青菜,@山东环境,@淄川环保官博,@有冇青菜
吉林发布,【树好吉林“金字”招牌 我省将继续深入实施质量强省战略】#吉林新闻#2016年，新认定吉林省名牌140个；延边州获批东北地区唯一的全国质量强州示范州；中车长春轨道客车股份有限公司再获中国质量奖提名奖；集安市、安图县分别获批高句丽世界文化遗产旅游、长白山天然矿泉水全国知名品牌示范区…… ​,3,3,1,2017-01-20 19:53:03,https://weibo.cn/comment/ErJ7phW0V?uid=3229450293&rl=1#cmtfrm,长春轨道客车股份,,,
长春能见度_政务公开办公室,中国动车组有了新命名长客造“金凤凰”被命名为CR400BF。1月3日，国家铁路局向中车长春轨道客车股份有限公司、中车青岛四方机车车辆股份有限公司颁发了中国标准动车组(中国标动)型号合格证和制造许可证。这标志着中国标动具备了大规模生产许可条件和上线商业运营资格。其中，四方生产的“蓝海豚”动车组命名为CR400AF，长客生产的“金凤凰”动车组被命名为CR400BF，而我们熟悉的CRH命名序列由此正式成为历史。新的命名方式中，CR代表China Railway(中国铁路)，400代表时速等级300-400公里(另外还有200/300系列)，A对应蓝海豚，B对应金凤凰，F则是动力分散的意思(动车组的最大特征)。,1,0,0,2017-01-06 08:45:13,https://weibo.cn/comment/EpwLnwGs0?uid=2790764997&rl=1#cmtfrm,长春轨道客车股份,,,
上铁资讯,#铁路新闻#【铁路局向中国标准动车组颁发许可证】1月3日，国家铁路局向中车长春轨道客车股份有限公司、中车青岛四方机车车辆股份有限公司颁发了中国标准动车组（简称中国标动）型号合格证和制造许可证。 ​,14,5,1747,2017-01-04 09:30:21,https://weibo.cn/comment/EpecIlwCC?uid=1919688583&rl=1#cmtfrm,长春轨道客车股份,,,
界首发布,#权威发布# 【“十三五”期间计划投资5亿元  界首市15个乡镇将建污水处理厂】近日笔者从界首市住建委获悉：“十三五”期间，界首市计划投资5亿元，完成15个乡镇的污水处理厂及配套管网建设。    按照城市建设工作规划，界首市乡镇水环境综合治理工程15个污水处理厂项目已经组织立项、选址和评审，并开始实施。据悉，项目建设15个污水处理厂总规模为2万吨/日、配套180公里污水管网建设及河道水系整治。该项目总投资5亿元，采取PPP模式，运营模式为特许经营权，建设资金由企业支付，建成投入运营后政府以污水处理费的形式按月拨付给特许经营企业。,0,0,0,2017-01-04 15:34:02,https://weibo.cn/comment/EpgAklJfG?uid=2230474770&rl=1#cmtfrm,界首市污水处理厂,,,
深圳市消费者委员会,【国家食药监总局：2批次“龙凤”白砂糖色值超标】1月3日，国家食品药品监督管理总局发布《关于7批次食品不合格情况的通告》(2017年第1号)，其中，标称广西百色甘化股份有限公司生产的2批次“龙凤”商标白砂糖，因色值检出值超标被判定为不合格。还有哪些食品不合格，赶紧戳进来看看：http://t.cn/RMyIZq8,0,0,1,2017-01-05 15:30:04,https://weibo.cn/comment/EppZdANkE?uid=3199898533&rl=1#cmtfrm,广西百色甘化股份,,,
祥云发布,[2016年祥云县进出口总额超6000万美元]据海关统计，2016年1-12月祥云县进出口总额达6058万美元，其中：出口4965万美元，比去年同期增长63%。云南龙云大有实业有限公司全年出口4048万美元，比去年同期增长125.9%，出口总额居全州农副产品出口首位。 ​,1,1,1,2017-01-24 08:22:56,https://weibo.cn/comment/Esgjh6NDX?uid=3812084356&rl=1#cmtfrm,云南龙云大有实业,,,
江阴发布,#江阴新闻# 【江阴6家企业入选省百强创新型企业】近日，江苏省科技发展战略研究院发布了“江苏省百强创新型企业”名单，江苏长电科技股份有限公司、法尔胜泓昇集团有限公司、江阴兴澄特种钢铁有限公司、江苏新扬子造船有限公司、远景能源（江苏）有限公司、双良节能系统股份有限公司6家江阴企业成功入选。其中，江苏长电科技股份有限公司名列榜单第六，其余五家企业跻身前四十。,3,2,3,2017-01-17 09:47:36,https://weibo.cn/comment/ErcSagpA7?uid=2278476553&rl=1#cmtfrm,江阴兴澄特种钢铁,,,
天津环保发布,#工作动态#环境监察总队会同静海区监察支队对静海区天津天丰钢铁股份有限公司进行检查。现场检查时，高炉炼铁一条生产线正在生产，另一条停产，高炉炼钢车间一号炉停产，二号炉具备生产条件，除尘设施开启。#清新空气我们在行动# ​,2,0,2,2017-01-29 14:29:43,https://weibo.cn/comment/Et3QDE1jK?uid=3250739191&rl=1#cmtfrm,天津天丰钢铁,,,
龙江环保,"【省环境保护厅发布2016年度环境保护重点新闻】25日，省环保厅发布2016年度环境保护重点新闻。2016年，我省环境质量持续改善,空气质量年平均达标天数比例显著提高。全省重典治污严惩违法行为，办理行政处罚案件1094起、罚款总额1.1亿元。其中黑龙江黑化集团有限公司因违法排污，全年共处罚金1510.66万，成为全省被行政处罚金额最高的企业。　　1.中央环保督察解决突出环境问题责令整改1034件拘留28人　　2016年7月19日，中央第二环境保护督察组对黑龙江省开展环境保护督察，我省严肃贯彻中央决策部署，全力配合环境保护督察，解决一批突出环境问题。督察共约谈干部32人，问责党组织13个、单位20个、干部560人，其中立案处罚220件，责令整改1034件，拘留28人。为进一步落实中央环境保护督察决策部署、整改要求，11月3日，省委、省政府对齐齐哈尔、牡丹江、伊春、鹤岗、绥化市等5城市开展环境保护督察，受理信访举报104件，提出整改意见132条。环保督察推动解决了一批“热点”“焦点”“难点”生态环境问题。　　2.淘汰10吨以下小锅炉2210台　　2016年2月15日，我省审议通过《黑龙江省大气污染防治专项行动方案(2016—2018年)》，方案提前将PM2.5作为约束性指标，对省辖城市进行考核。去年，全省空气质量年平均达标天数比例为91.5%，同比提高5.6个百分点。PM2.5年均浓度为34微克/立方米，下降7微克/立方米；PM10年均浓度为56微克/立方米，下降11微克/立方米。哈尔滨市重污染天数明显减少。　　省政府要求，构建重污染天气预测预报体系，降低重污染天气预警启动门槛，建哈大绥联防联控机制，同防同控重污染天。截至年底，全省全年淘汰黄标车、老旧车14.2万辆，完成年任务量的118.2%，淘汰10蒸吨及以下燃煤锅炉2210台，完成计划的147.1%。　　3.保护区再增“国家队”全省国家级自然保护区增至40个　　2016年5月2日，国务院批复翠北湿地、碧水中华秋沙鸭、北极村和公别拉河为国家级自然保护区，截至年底，全省共建立各种类型、不同级别的自然保护区251个，其中国家级40个、省级84个、市级55个、县级72个，总面积达805万公顷，占全省国土面积的17%。　　当年12月30日，省政府印发黑龙江省生态环境保护“十三五”规划，规划提出，到2020年，全省生态环境质量总体改善。我省深入开展生态文明示范创建，落实43项生态文明体制改革任务43项，编制完成生态保护红线划定方案，初步划定生态保护红线范围。深入开展生态省建设，已建成国家级生态乡、镇126个、生态村16个，命名大庆、伊春、齐齐哈尔3个省级生态市，69个省级生态县(市、区)。　　4.重典治污严惩违法行为办理行政处罚案件1094起罚款总额1.1亿元　　去年5月16日，因违法排污，环保部门对黑龙江黑化集团有限公司作出按日计罚行政处罚500万元，全年共处罚金1510.66万，成为全省被行政处罚金额最高的企业。11月18日，环保部门对鸡西矿业(集团)有限责任公司作出按日计罚行政处罚250万元，全年共处罚金1460万元，成为全省被行政处罚总金额居全省第二的企业。　　2016年，全省环保环保开展“冬病夏治”“百日攻坚”、违法违规建设项目“清仓”、排污费征收“清缴”等专项行动。出动执法人员2.1万人(次)，检查企业7000余家(次)，清理违法违规建设项目14040个，清缴排污费1265.8万元，办理行政处罚案件1094起，罚款总额1.1亿元。圆满完成2次东北边境辐射应急监测，成功开展辐射应急综合演练，安全收贮闲置废弃放射源147枚，转移处置危险废物9.9万吨。同时，全省清理整顿违法违规建设项目，全省14040个违法违规建设项目中基本完成清理整顿，包括淘汰关闭类1282个、整顿规范类4558个、完善备案类8198个。　　5.大气源解析结果发布燃煤是污染“元凶”　　2016年8月20日，黑龙江省13个城市全年PM2.5、PM10源解析结果出炉。该项目历经2年，对13个省辖城市18个环境受体点位、704个各类污染源点位采样，共采集3千余个代表性样品，分析5万余个数据，通过CMB模型进行演算并通过其他模型相互验证，最终完成哈尔滨市和全省源解析研究工作。结果显示，对PM10和PM2.5贡献最大的污染源均为固定源中的燃煤尘污染。总体来看，13个城市采暖季燃煤源对PM10和PM2.5的分担率和贡献浓度均远高于非采暖季；采暖季机动车、生物质的分担率略高于非采暖季，贡献浓度高于非采暖季。",0,0,1,2017-01-26 10:09:08,https://weibo.cn/comment/EszRneVoc?uid=1376804704&rl=1#cmtfrm,黑龙江黑化集团,,,
环保东营,#回音廊#关于网友反映的山东华泰纸业股份有限公司锅炉涉嫌超标排放的问题已经广饶县环保局调查处理，现回复如下。现场检查未发现冒黑烟现象。该项目为山东华泰纸业股份有限公司2170t/h锅炉烟气治理项目，该项目现已取得环评批复。现场检查发现该治理项目已基本建设完成，正在进行设备调试，我局执法人员要求其严格按照环评批复进行建设，加快设备调试进度。@蔚蓝地图@山东空气观察团@山东环境,0,2,0,2017-01-25 09:09:51,https://weibo.cn/comment/Esq2Osepu?uid=1602726821&rl=1#cmtfrm,山东华泰纸业股份,,,,@蔚蓝地图,@山东空气观察团,@山东环境
达州发布,【达州市第二城市生活污水处理厂工程快速推进】走进达川区河市镇达州市第二城市生活污水处理厂施工现场，热火朝天的忙碌景象令人精神为之一振。自2016年8月开工以来，该项目快速推进，目前，鼓风机房、配电房、河堤、沉垫砂石桩等子项目已完成，提升泵房修建、二层池基础工作也将于今年春节前完成。 ​,3,0,0,2017-01-09 11:01:24,https://weibo.cn/comment/EpZW8BamM?uid=3888223184&rl=1#cmtfrm,达州市污水处理厂,,,
金山传播,#金山新闻#【众人拾柴火焰高！三方共建的金山这家医院未来发展呼之欲出！ 】日前，金山区人民政府、复旦大学、中国石化上海石油化工股份有限公司进行了第七轮合作共建复旦大学附属金山医院签约。三方分别就过去共建过程中取得的成就进行了交流。未来复旦大学将在教科研、人才培养、实验室平台建设等多方面全方位地支持金山医院，助力金山医院的医教研管提升到三甲医院的水平。,0,3,0,2017-01-22 13:07:03,https://weibo.cn/comment/ErZjB8oEK?uid=1924853635&rl=1#cmtfrm,中国石化上海石油化工股份,,,
武汉发布,#武汉新闻#【江城制造业升温  缺工万余人】诸如通用集团、联想集团、华工正源光子、天马微电子等知名企业缺工一万余人。缺工主要原因是订单猛增。为了招到人，不少企业去年9月开始对员工薪资大幅度提升。我市将在全市开展“春风行动”，计划组织1.2万家单位，提供20万个岗位，从2月7日一直到4月初。 ​,26,7,2,2017-01-12 12:39:12,https://weibo.cn/comment/EqsRkFJ4j?uid=2759348142&rl=1#cmtfrm,武汉天马微电子,,,
大丰市环保志愿者,2017年01月24日10点，杭州富阳市灵泰纸业有限公司在线监测数据，希望排放浓度高的企业作出公开说明！#蔚蓝地图# http://t.cn/RxyQeFZ ​,0,0,1,2017-01-24 10:53:10,https://weibo.cn/comment/Eshig096X?uid=1707640501&rl=1#cmtfrm,杭州富阳市灵泰纸业,,,
武汉环保,#环境新闻#【企业拒不执行超标排污处罚 武汉环保部门申请强制执行】近日，武汉一家印染企业因超标排污被罚款，且拒不执行法院终审判决，被市环保部门依法申请强制执行。2014年12月22日，武汉市环保执法人员通过对毅峰印染公司总排放口废水进行取样监测检验，发现其所排废水pH值、化学需氧量、色度和苯胺类排放浓度均严重超标。超标指数中，最低的为国家排放标准的2.3倍，最高的达24倍多。2015年1月4日，我局向排污企业下达《责令改正违法行为决定书》；同年2月2日，向企业作出《行政处罚决定书》，按照排污费顶格5倍罚款处理，罚款145万余元。企业表示不服，先向湖北省环保厅提起行政复议，后又向人民法院提起行政诉讼。经行政复议、法院一审二审，均驳回了排污企业的诉讼请求，维持武汉市环保局作出的行政处罚决定。期间企业虽进行了整改，却未缴纳相关罚款。http://t.cn/RMSJhrv,1,1,2,2017-01-12 10:28:01,https://weibo.cn/comment/Eqs05ppHW?uid=2735973604&rl=1#cmtfrm,武汉毅峰印染,,,
湖北环保,武汉毅峰印染有限公司超标排污且拒不执行环保部门的行政处罚，昨日，武汉市环保局向武汉市中级法院申请强制执行。 企业拒不执行超标排污处罚 环保部门申请强制执行 ​,1,0,1,2017-01-06 17:26:55,https://weibo.cn/comment/EpAb9cZDK?uid=6058816447&rl=1#cmtfrm,武汉毅峰印染,,,
界首发布,#权威发布# 【天能集团（安徽）获省信息化与工业化融合示范企业称号】省经信委公布2016年信息化与工业化融合示范企业，界首市天能电池集团（安徽）有限公司榜上有名。截止目前，全市已有6家两化融合示范企业，总数居皖北县市第一。 ​,1,0,0,2017-01-10 20:24:30,https://weibo.cn/comment/Eqd3d2bey?uid=2230474770&rl=1#cmtfrm,天能电池集团,,,
杭州环保,【杭州智慧排水系统平台正式投入使用】日前，“杭州市智慧排水系统平台”完成竣工验收，已经正式投入使用。该平台整合了来自政府、企业等多方排水数据，形成排水设施“一张图”，实现实时监控、风险预警、辅助决策等智慧化管理功能。 杭州智慧排水系统平台正式投入使用 ​,0,0,0,2017-01-10 14:16:42,https://weibo.cn/comment/EqaDVie0u?uid=3915687504&rl=1#cmtfrm,杭州市排水,,,
亳州发布,【继续推进“地净、路畅、水活、天蓝、林拥城”工程】#小亳跑两会#启动安徽瑞福祥食品有限公司搬迁工作， PM10和PM2.5年均浓度、主要污染物减排、空气优良天数完成省下达任务。建成“林拥城”环城林带，新建城市绿道50公里，打造“城在林中、林在城中”的城市生态景观。By 杨文刚 ​,4,1,2,2017-01-09 10:06:40,https://weibo.cn/comment/EpZzVF6GI?uid=3442980450&rl=1#cmtfrm,安徽瑞福祥食品,,,
宁夏消防,为进一步加强消防安全工作，坚决消除重大火灾隐患，有效遏制重特大火灾事故发生，根据《中华人民共和国消防法》《宁夏回族自治区实施<中华人民共和国消防法>办法》等有关法律法规规定，自治区人民政府决定对银川建发家世界有限责任公司（宁夏商都）、银川市兰花花国际公寓三期、国电宁夏石嘴山发电有限责任公司、宁夏恒达纺织科技股份有限公司、吴忠市红寺堡区民康医院、吴忠市利通区教育园区幼儿园、宁夏红阳实业集团有限责任公司、隆德县体育馆等8家单位重大火灾隐患整改工作进行挂牌督办。现将有关事项通知如下：一、各市人民政府要高度重视，严格落实属地管理责任，切实加强对重大火灾隐患整改工作的督导，明确整改责任单位和责任人，组织制定整改方案，督促落实整改措施，及时协调解决存在的问题和困难，确保隐患整改责任、整改措施和应急预案等落实到位，彻底消除火灾隐患。二、要严格落实行业部门联合督办机制，明确各相关职能部门和行业系统职责，形成政府督办、部门联动、行业督导、协同发力的重大火灾隐患整治格局。各重大火灾隐患单位、企业要主动落实主体责任，强化消防安全意识，加大消防安全投入，落实人防、物防、技术措施，确保各项整改措施落实。三、宁夏消防总队要加强工作指导和督促检查，主动提供法律和技术服务，指导重大火灾隐患单位制订整改方案和安全防范措施，严防整改期间出现新问题、产生新隐患。对拒不整改或整改不到位、不彻底的单位，要依法依规予以问责处理。四、8家重大火灾隐患单位要在2017年3月31日前全部整改到位，各市人民政府先行组织验收合格后，宁夏消防总队组织检查销案，按程序报自治区人民政府同意后摘牌。,0,0,3,2017-01-30 15:53:10,https://weibo.cn/comment/EtdP0hoHF?uid=3328824184&rl=1#cmtfrm,国电宁夏石嘴山发电,,,
